order_id,customer_id,order_status,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_city,customer_state,seller_city,seller_state
9802c8064442c734074a7b608505a3f8,4bfe2d6820127a5194c476b103fefe6a,delivered,2018/4/28 10:35,2018/4/30 7:37,2018/5/8 23:31,2018/5/28 0:00,1,c22eb1f87996d0da0b60271a9806cd59,382229d1e840115ffe3dbf5ff460e417,2018/5/4 10:35,199.99,28.13,1,credit_card,4,228.12,utilidades_domesticas,60,1247,2,1575,57,9,23,formosa,GO,rio de janeiro,RJ
02725851051698269253f0823e7824b6,24b77bdd27f5e6aea7149886b72286ec,delivered,2017/9/4 22:05,2017/9/5 18:34,2017/9/8 15:26,2017/9/15 0:00,1,1c9b5793de6c3d9117b6218552c87a8f,3c7c4a49ec3c6550809089c6a2ca9370,2017/9/11 22:05,18.9,7.78,1,credit_card,1,4.55,perfumaria,54,956,1,50,16,5,11,osasco,SP,sao paulo,SP
b25add7c80a79c6857f7a0a3180debde,4987ed7b51d4233b6fc8f4dca9812a06,delivered,2018/1/17 3:36,2018/1/17 22:12,2018/1/19 17:23,2018/2/7 0:00,1,7d854ab97c64ef9df2bbfaf332765786,aac29b1b99776be73c3049939652091d,2018/1/23 3:36,64.9,18.07,1,boleto,1,82.97,cool_stuff,44,598,4,4100,89,4,42,santa juliana,MG,uberlandia,MG
7d9a11d31b7df7db17e3378158f465d2,941928ba996c6599f39b5e4b9f1c1b51,delivered,2018/4/6 13:09,2018/4/10 0:08,2018/4/10 16:26,2018/4/18 0:00,1,26b2a480ced2900a62bb9431133e95aa,d6b1ce66b035a475f00c017792ff9769,2018/4/12 13:09,80,8.86,1,credit_card,1,88.86,construcao_ferramentas_iluminacao,41,971,1,1050,16,19,16,sao paulo,SP,salto,SP
ea1c943b92b11b5d15ba43481b4e3ab8,bc4317b200fdce5449bf64bfb17cdcf7,delivered,2018/5/15 14:35,2018/5/15 13:49,2018/5/21 20:36,2018/6/1 0:00,2,b0b7beef8fa67d157bf514f3ee1ad5d3,516e7738bd8f735ac19a010ee5450d8d,2018/5/22 14:30,26.9,18.23,1,boleto,1,90.26,beleza_saude,58,710,1,217,17,9,14,uberaba,MG,rio de janeiro,RJ
604b550c04e61700ab7bcb2ac5b5ca53,97ab733376d9693af39f976a97e4b7b2,delivered,2017/10/17 3:49,2017/10/17 19:03,2017/10/18 21:05,2017/10/27 0:00,1,1c3122302b284dc602555cee331847da,091065b789659bc3cd9af9cb3a6253ff,2017/10/23 3:49,690,20.23,1,boleto,1,710.23,cool_stuff,37,1925,2,4950,48,46,15,novo hamburgo,RS,canoas,RS
4e954b7896ab7bfa5bbb40484b682495,af73c0c87b6ae52088682b9718bf2e32,delivered,2018/5/3 7:23,2018/5/4 12:08,2018/5/10 18:04,2018/5/28 0:00,1,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2018/5/9 7:23,105,9.85,1,credit_card,2,114.85,relogios_presentes,58,3006,2,1000,53,8,18,quatituba,MG,rio de janeiro,RJ
8c7691cec4b794886d5e269c2a1eec4e,f3ad464626c78b317c7069d4c960fee7,delivered,2017/11/26 11:15,2017/11/27 22:04,2017/12/14 21:39,2017/12/21 0:00,1,6d5b63b6c4575265bb9236cf355baed0,ce248b21cb2adc36282ede306b7660e5,2017/11/30 11:15,499.9,48.87,1,credit_card,10,548.77,eletrodomesticos_2,51,930,7,10550,73,15,52,belo horizonte,MG,jaragua do sul,SC
a0e747c954a595b0e3458c87ab1a4958,1a963bd5c5e5549042046bdf3e098358,delivered,2018/5/9 15:37,2018/5/24 9:37,2018/5/28 17:31,2018/6/13 0:00,3,8ed094bfe076c568f6bb10feada3f75d,7c67e1448b00f6e969d365cea6b010ab,2018/5/25 15:37,179.9,46.07,1,credit_card,6,1129.85,moveis_escritorio,43,1128,1,16133,63,59,25,salvador,BA,itaquaquecetuba,SP
0572c29de369acbc110ad921d93d01a1,cc2e48332039640e42842bdcd64fe4e2,delivered,2017/9/30 15:04,2017/10/3 13:41,2017/10/10 19:50,2017/11/3 0:00,1,d961667356e6dffef33c0d0eb4c327cc,dc4a0fc896dc34b0d5bfec8438291c80,2017/10/10 15:04,59.9,15.15,1,credit_card,1,159.69,utilidades_domesticas,53,537,1,1150,25,6,20,itapuranga,GO,ibitinga,SP
aa9113495d5498b01ea4a235c64f2849,08d19de4f7caa5e58b233fa6b9f4d3a8,delivered,2017/9/11 19:10,2017/9/13 23:25,2017/9/29 17:41,2017/9/29 0:00,1,4419a1c234d848b2bc86c53b222499b2,cd68562d3f44870c08922d380acae552,2017/9/15 19:10,119,15.58,2,voucher,1,20,perfumaria,46,827,1,500,16,15,15,goiania,GO,ribeirao preto,SP
266431d2079465fd7c936bc6f9578d45,4d72fc220b552064edf66ae2e77443df,delivered,2017/4/25 18:15,2017/4/26 10:14,2017/5/2 9:10,2017/5/12 0:00,2,fc4179aaee80873ac630e593d669256d,1da3aeb70d7989d1e6d9b0e887f97c23,2017/5/2 18:15,12.99,10.96,1,credit_card,1,47.9,fashion_bolsas_e_acessorios,39,267,1,400,16,10,12,fernandopolis,SP,sao paulo,SP
2ce757e7e2cf3442241e4646b3472dd0,1d90552931e70c9f5f72f05a9c210a56,delivered,2017/8/30 11:10,2017/9/4 14:52,2017/9/12 21:24,2017/9/28 0:00,1,68bf2e76db1d8e846042e54da87399ca,1a3df491d1c4f1589fc2b934ada68bf2,2017/9/8 11:10,85.9,29,1,credit_card,5,114.9,cama_mesa_banho,55,743,2,6850,59,22,37,timoteo,MG,joinville,SC
6aa1b68888b0cf160c7072009c46ea24,c1e297d0f9c9a661bb83e5d692a66555,delivered,2017/12/1 14:49,2017/12/1 23:22,2017/12/4 23:43,2017/12/19 0:00,1,e78506414d2563b6414cfd84b7fa0802,fe2032dab1a61af8794248c8196565c9,2017/12/7 14:49,152,9.26,1,credit_card,8,161.26,perfumaria,58,827,1,460,20,14,20,campinas,SP,campinas,SP
abbc0add533d31e83195d03eebe028f8,84fc915ffe98d917a067b9096655997b,delivered,2018/5/23 18:36,2018/5/24 14:17,2018/5/30 20:28,2018/6/20 0:00,2,437c05a395e9e47f9762e677a7068ce7,f84fa566034f5e8e880a07ec624c56af,2018/5/30 18:30,53.69,9.1,1,credit_card,1,125.58,beleza_saude,40,409,1,1110,19,11,18,araraquara,SP,indaiatuba,SP
a30d8838d122e0c839d5aadaa6753bc8,301b3278447e15614133d0b43196ebd3,delivered,2018/7/16 12:15,2018/7/17 15:54,2018/7/24 19:48,2018/8/3 0:00,1,a5e537da8376b8623758e0186bfa400f,e883aa812c37a7413226856f4579fe91,2018/7/19 12:15,69.9,18.64,1,credit_card,2,88.54,eletroportateis,44,860,3,895,24,14,15,salvador,BA,itapevi,SP
43d7305914fd70e58c762b287e0cde53,1fb66ad268ada441d2005c9e0d598c82,delivered,2017/12/12 3:33,2017/12/13 14:33,2018/1/3 18:16,2018/1/19 0:00,1,84a87daa85c8b432d90bc1baa0cb4388,aafe36600ce604f205b86b5084d3d767,2017/12/18 3:33,59.9,33.31,1,boleto,1,93.21,bebes,37,1266,3,700,21,10,15,belem,PA,sao jose,SC
ad09a8ebeb6151d83d098a74ad32ea0d,4fd29aeae729d1addcf5519e830d4e4e,delivered,2018/1/28 22:54,2018/1/29 23:22,2018/1/31 19:48,2018/2/21 0:00,1,4f0c6229d5ce73d86039d4887f52f8ff,080199a181c46c657dc5aa235411be3b,2018/2/1 22:54,179.49,16.02,1,credit_card,3,195.51,automotivo,58,1658,3,600,16,21,18,brasilia,DF,osasco,SP
31ba66f58ba311071bb8cc50383ada02,3a0630ca3cabd7ede33edb0b6ddb8239,delivered,2018/1/8 18:31,2018/1/9 19:44,2018/1/10 22:53,2018/1/24 0:00,1,c98758f52b522bc5fb31ab10715553e2,4371b634e0efc0e22b09b52907d9d469,2018/1/12 18:31,100,7.96,1,debit_card,1,107.96,esporte_lazer,36,574,1,350,20,7,14,sao paulo,SP,sao paulo,SP
cc94498194148d51cfb085f11338b383,c6d19a56edfc65d81014bb511fca2461,delivered,2017/3/29 23:50,2017/3/30 11:08,2017/4/13 13:13,2017/5/4 0:00,1,076e4ce53c8914382e7ff3732511b17e,59fb871bf6f4522a87ba567b42dafecf,2017/4/6 23:50,99.99,21.15,1,credit_card,4,121.14,beleza_saude,22,363,2,633,26,9,22,capim grosso,BA,sao paulo,SP
4a5ec3a39f61790953b9bb48bfd301d4,af5b7e91f763527a2dbd49268dbcf583,delivered,2018/7/19 14:45,2018/7/20 8:35,2018/7/27 19:08,2018/8/7 0:00,1,ef814c6dd6dc000a73c50dbaedef4002,ca4b77513ac2040591b0d8fae6958380,2018/7/25 14:45,141.61,19.14,1,credit_card,6,160.75,beleza_saude,35,464,1,625,18,18,18,salvador,BA,sando andre,SP
217bf2a8e5504add2b381326f7582a24,31a317f8c2ed13578e35d87fd51754a3,delivered,2018/5/16 12:14,2018/5/16 13:06,2018/5/22 20:12,2018/5/30 0:00,1,77ddf7d9682490a7d50e7d580460d4c1,2a84855fd20af891be03bc5924d2b453,2018/5/18 12:14,89.9,16.6,1,credit_card,5,106.5,papelaria,53,950,8,1050,16,10,50,sao paulo,SP,belo horizonte,MG
ae9da8a9447f05b1310ecf197fca8bb5,f1442ab94c95e9913594b849c1e217fe,delivered,2018/4/8 8:10,2018/4/9 22:19,2018/4/30 22:46,2018/5/8 0:00,1,ba4f075aeb56726d1cf52b7ca557ca70,9599519be538b98748162a2b48248960,2018/4/12 8:10,190,20.02,1,credit_card,1,630.06,esporte_lazer,52,383,2,350,20,12,14,belem,PA,sao paulo,SP
6aa222e4b2f1f711130f9d7f805f9162,6ccd912fc9bba583a8094f2251dcffe8,delivered,2018/2/12 14:00,2018/2/15 21:42,2018/2/25 17:21,2018/3/9 0:00,1,3560066ba5a5b4f87a8d5de6da565792,06a2c3af7b3aee5d69171b0e14f0ee87,2018/2/16 13:31,102.99,18.49,1,credit_card,6,201.95,beleza_saude,60,1441,1,1100,25,12,19,camaragibe,PE,sao luis,MA
50109a6c720b998320449ebdf2c0798b,8676c80898b5fdcd9f7c48c39b000043,delivered,2018/2/8 22:55,2018/2/9 20:46,2018/2/23 16:35,2018/3/12 0:00,1,fb55982be901439613a95940feefd9ee,3d871de0142ce09b7081e2b9d1733cb1,2018/2/19 21:55,89,17.87,1,credit_card,1,106.87,papelaria,52,211,2,7000,60,20,30,belo horizonte,MG,campo limpo paulista,SP
a731c3a7a6915d1e0a711b745f73bc49,71583bf590a19d9a0c2073d705b73c7d,delivered,2018/4/7 0:10,2018/4/10 0:25,2018/4/12 18:19,2018/4/30 0:00,1,e12b3c9c9c2dd369393d99e021901220,8476243f92442881ddd5b578975cf115,2018/4/13 0:10,1129,22.02,1,credit_card,2,1228.03,eletronicos,47,576,1,403,19,8,12,blumenau,SC,campo bom,RS
b3be0e1f9679fcd94718c69fa5f585fd,8e54cb7b798db514f7f39bf3c5aef35f,delivered,2018/8/2 14:04,2018/8/23 7:12,2018/8/29 12:52,2018/9/4 0:00,1,b92a7304ebad1ca5b393b53b2de5c70a,7c67e1448b00f6e969d365cea6b010ab,2018/8/21 14:04,139.98,66.19,1,credit_card,10,206.17,moveis_escritorio,55,1292,1,9725,53,52,17,jeremoabo,BA,itaquaquecetuba,SP
ec5c62e3694f59fb2e2694eeea5efd99,0d782cacd6172d4c1ccaa85cf43dcbd4,delivered,2017/3/15 14:17,2017/3/16 11:23,2017/3/23 15:27,2017/4/6 0:00,1,e20e8fa3a50b1774e52b89664b3b6ddd,5d505d2298ad549e4e4e835562fa0c1e,2017/3/22 14:17,124.9,16.08,1,credit_card,4,140.98,esporte_lazer,44,454,1,628,17,25,14,belo horizonte,MG,birigui,SP
3e77cb3c65a1bac64d0516085c2dda55,6d60475ef70dcd117852c6910243e357,delivered,2017/8/2 8:35,2017/8/2 14:52,2017/9/12 22:27,2017/9/1 0:00,1,d39421ec4cc2bf52e35f8bf00f1ec314,cc419e0650a3c5ba77189a1882b7556a,2017/8/8 4:25,49.99,17.63,1,boleto,1,67.62,beleza_saude,56,1534,1,1600,35,25,20,olinda,PE,santo andre,SP
a48666b91822bf899e34f73323d5dc37,bc12c0a740d705dbe4bc7e1464fbd970,delivered,2017/3/30 14:42,2017/3/31 14:04,2017/4/11 13:06,2017/4/26 0:00,1,0705b33fb285827a578fce4899f1b921,318f287a62ab7ac10b703ac37435a231,2017/4/5 14:42,22.5,16.78,2,voucher,1,35,esporte_lazer,35,650,1,400,95,6,47,brasilia,DF,sao paulo,SP
b592b39d5b89b9a97358183e80694274,707e682806e50fd20054a9e82e6f51aa,delivered,2018/2/15 18:46,2018/2/20 23:47,2018/2/28 17:13,2018/3/19 0:00,2,9bb64a6bd98df95fcfad9599bfdd1cdf,6338ea67c41078a46ad99cc009654956,2018/2/21 17:46,59.9,16.18,1,credit_card,1,152.16,automotivo,52,2223,1,850,24,18,18,sao paulo,SP,farroupilha,RS
3ae8930ee72af8e7345cc74d9845ead3,0960fea21c3d02f92b107446acd74223,delivered,2018/1/22 13:57,2018/1/23 17:46,2018/2/1 1:23,2018/2/20 0:00,1,7bc937aee25e404e3fbf0ecd764a718f,bd0389da23d89b726abf911cccc54596,2018/1/26 13:57,69.9,16.93,1,credit_card,1,86.83,informatica_acessorios,57,143,2,50,16,8,11,pradopolis,SP,brasilia,DF
7257815d53dad2ce8c81e8e17b4719d3,0edce9e70d68276470e6f70aeaf53157,delivered,2018/2/10 1:28,2018/2/14 20:15,2018/3/5 17:46,2018/3/6 0:00,1,566a4f2c4385f36d15c00dfcaae132d1,8b321bb669392f5163d04c59e235e066,2018/2/15 1:28,21.9,11.85,1,credit_card,1,33.75,eletronicos,43,391,1,150,25,7,16,ourinhos,SP,sao paulo,SP
d95df03babee2bdc78de99d217ee867a,46802b380d9091dddd4deb291bfc66e0,delivered,2018/4/30 1:10,2018/5/2 12:08,2018/5/7 19:08,2018/5/22 0:00,1,d0006d7461b9b762e1ac658ca1fc55fe,634964b17796e64304cadf1ad3050fb7,2018/5/7 1:10,37.9,15.23,1,credit_card,1,53.13,moveis_decoracao,58,1372,2,250,17,37,17,sao paulo,SP,rio de janeiro,RJ
fc3aa05d6850a6420531377b15473f98,6ba6cff11767c3af78bebf58fe6e6cba,delivered,2017/8/28 19:55,2017/8/29 16:58,2017/8/30 22:16,2017/9/8 0:00,1,b5c9804aab5c4cfd555ebfbc609de43d,7e93a43ef30c4f03f38b393420bc753a,2017/9/1 19:55,219.99,8.79,1,credit_card,4,228.78,esporte_lazer,48,1062,3,400,22,12,17,sao paulo,SP,barueri,SP
0e8a52f34b055d2027ea7807c20119c4,eb842a4e3f013cd22643e02100ed430b,delivered,2018/7/31 20:44,2018/8/1 13:04,2018/8/6 16:28,2018/8/9 0:00,1,78efe838c04bbc568be034082200ac20,0241d4d5d36f10f80c644447315af0bd,2018/8/2 20:44,70,21.79,1,credit_card,5,91.79,moveis_decoracao,57,272,1,2500,40,10,30,santo andre,SP,curitiba,PR
79c697a71c6bfb37a4c83d238e695404,d02dd1853ff4c18315adcae9b9340446,delivered,2018/6/15 19:42,2018/6/18 9:49,2018/6/22 21:21,2018/7/16 0:00,1,58e3e57e37601dce8a567e7c1f9e2090,8cbac7e12637ed9cffa18c7875207478,2018/6/19 19:31,12.5,19.32,2,voucher,1,2.11,brinquedos,56,526,2,450,16,11,16,pindamonhangaba,SP,jaragua do sul,SC
899cbfad4bc94409cc6bddd6b602ef39,7a6fb54bdd798c5d8087ea65ff38d5a3,delivered,2017/7/6 0:44,2017/7/6 15:40,2017/7/21 19:29,2017/8/7 0:00,2,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831,2017/7/12 0:44,112,51.91,1,credit_card,10,327.82,ferramentas_jardim,34,511,4,8875,40,14,43,cuiaba,MT,cariacica,ES
4c8c092a897404409eb4858b2c35f100,a82a9ed42b002098621df8124fefd4ff,delivered,2018/8/7 8:50,2018/8/13 12:42,2018/8/14 17:51,2018/8/10 0:00,1,2216232cbfdfdc984d20cd53acb7aba8,ed4311e67debd72b8610a5347a743087,2018/8/9 8:50,140,17.25,1,credit_card,5,157.25,utilidades_domesticas,56,263,2,6800,40,40,20,sao paulo,SP,guarulhos,SP
8cd68144cdb62dc0d60848cf8616d2a4,c03b40c7971bc52b3d018247891270c5,delivered,2017/8/5 2:55,2017/8/8 15:43,2017/8/14 17:10,2017/8/28 0:00,4,002af88741ba70c7b5cf4e4a0ad7ef85,3a734b715d333a2588a3d54a0c9b8746,2017/8/10 2:55,39,16.11,1,boleto,1,330.66,cool_stuff,44,629,3,600,40,30,40,ipatinga,MG,osasco,SP
489db951401825ce7d66665e5b5108bf,39747a75c12f4c803a205a1625fdf7ef,delivered,2017/8/2 19:25,2017/8/3 18:33,2017/8/4 20:26,2017/8/22 0:00,1,4ebab6a2135a2477b657bda38646b64b,7aa4334be125fcdd2ba64b3180029f14,2017/8/8 19:25,25.6,12.69,1,credit_card,1,38.29,brinquedos,38,853,3,442,20,16,14,itu,SP,laranjal paulista,SP
31d9a6982f9690f7618f0a5d647504b0,b9e34574be980df75b9142b558bcb243,delivered,2018/1/22 17:16,2018/1/23 13:59,2018/2/7 17:41,2018/2/21 0:00,1,f2d649f157cebee085ed738f23d5d6b7,d673a59aac7a70d8b01e6902bf090a11,2018/1/26 17:16,27.9,16.2,1,credit_card,1,185.29,bebes,42,596,1,350,32,9,16,braco do norte,SC,ibitinga,SP
33b1b34b5bb565c5bdea6e2995ac1cab,4841e756408158f684e7af4cc56e3962,delivered,2017/10/5 2:56,2017/10/6 19:53,2017/11/16 20:57,2017/10/30 0:00,1,820e8f306dc9ffcf6d0957516084cca1,7aa4334be125fcdd2ba64b3180029f14,2017/10/11 2:56,38.89,17.6,1,boleto,1,56.49,brinquedos,43,932,2,888,25,21,20,rio de janeiro,RJ,laranjal paulista,SP
1fd1b3c4396fe3d19067623fca845f03,457aa02da26931909b20f4f92fe67229,delivered,2018/4/17 12:30,2018/4/18 14:08,2018/4/19 23:07,2018/4/27 0:00,1,a68149d568e07ca72477faf0b10906e1,c510bc1718f0f2961eaa42a23330681a,2018/4/23 12:30,299,9.28,1,credit_card,6,308.28,bebes,35,1081,2,2804,31,38,22,itu,SP,indaiatuba,SP
a05ae67f6ad2b945b17caa9fde78c4dd,b4e85444a4ab31a0e63c38c090d6d894,delivered,2017/8/30 21:10,2017/9/4 18:51,2017/9/11 17:20,2017/9/28 0:00,1,4ae3d2e3c9f7168ba872b2bd4686d816,ab3e0c171fe84a7ba7de130f19cfb485,2017/9/12 21:10,43.99,15.1,1,credit_card,1,59.09,utilidades_domesticas,54,573,1,700,16,45,11,sao bernardo do campo,SP,colorado,PR
f9c684af08dd580ce166558cc3c7d8ad,2fb2352bb92085869dbc2c73f802d07f,delivered,2018/5/19 17:51,2018/5/22 6:01,2018/5/24 15:22,2018/6/6 0:00,2,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,2018/5/23 17:51,39.99,6.78,1,credit_card,1,93.54,cama_mesa_banho,39,161,2,350,25,8,19,osasco,SP,ibitinga,SP
4cfc21861f949b1bb4f23340193a2138,882d74a40dd3c00c4bf5e3b6ba55798e,delivered,2018/5/5 2:35,2018/5/10 15:40,2018/6/4 18:33,2018/6/4 0:00,1,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2018/5/10 2:35,105,26.43,1,boleto,1,131.43,relogios_presentes,58,3006,2,1000,53,8,18,pombos,PE,rio de janeiro,RJ
078631b9a61981e46492905d792730c2,ff8bbdad408a29736ad4e73dd740f896,delivered,2018/1/30 3:47,2018/1/31 17:43,2018/2/20 20:43,2018/3/6 0:00,1,0918fd47e51e716ae8b6d2512866988d,06a2c3af7b3aee5d69171b0e14f0ee87,2018/2/5 3:47,36.99,21.15,1,boleto,1,58.14,beleza_saude,50,1257,1,300,19,12,13,cuiaba,MT,sao luis,MA
b9d93d361a6dc1b13c796267569b46cf,72531c142b7ed4b96616f425a7058b90,delivered,2017/10/17 10:28,2017/10/18 12:20,2017/10/27 22:55,2017/10/26 0:00,1,a1cb53bba48d0f315aed0019db5365fd,f4db9b37944bcb8873e6b456ee190bbf,2017/10/23 10:28,169.99,14.79,1,credit_card,6,184.78,fashion_bolsas_e_acessorios,58,849,1,3150,62,20,40,sao paulo,SP,itaquaquecetuba,SP
4bc05b9413beec5d8360baac48258100,a78562d82bc91b39f93a7e43dc5122f2,delivered,2018/7/11 22:26,2018/7/12 13:32,2018/7/24 9:31,2018/8/7 0:00,1,7e600046d3d96275f37f05d94b8c7821,d650b663c3b5f6fb392b6326366efa9a,2018/7/16 22:26,219,38.44,2,voucher,1,100,relogios_presentes,48,656,1,433,19,14,15,lagoa do ouro,PE,cotia,SP
48a043c45028f3caaabe84abb2316c51,8ccbf5bd9bdf5acf36344a7eae45eb63,delivered,2017/11/25 1:33,2017/11/30 22:58,2017/12/1 20:22,2017/12/8 0:00,1,1782400950423c9b12600278b8ef65d3,fe2032dab1a61af8794248c8196565c9,2017/11/30 1:31,419,12.15,1,credit_card,10,431.15,perfumaria,58,553,1,567,23,15,16,limeira,SP,campinas,SP
cb61ea3467956c7b83c342c1cc488364,682ada82d00f8a8f7c766f10b6f641dc,delivered,2017/9/9 14:50,2017/9/12 12:22,2017/10/3 16:33,2017/10/9 0:00,2,a6ad77b15e566298a4e8ee2011ab1255,1025f0e2d44d7041d6cf58b6550e0bfa,2017/9/15 14:50,31.8,17.92,1,credit_card,1,99.44,moveis_decoracao,45,660,1,3450,23,35,35,campo novo do parecis,MT,sao paulo,SP
edc13c926d0553c5c63666905a3adb6b,68de3e57ae340fc9a1c7cdcd6bc69d2d,delivered,2018/1/13 19:30,2018/1/18 16:24,2018/1/29 18:58,2018/2/5 0:00,4,ab40c45cb88545d5efa2679b30cec4c3,5075aaa8404020ae6aa8bf4792099b41,2018/1/18 19:30,15.99,14.08,1,credit_card,5,120.28,bebidas,40,472,1,4300,50,20,20,taubate,SP,pocos de caldas,MG
9a1ee1a8feb17ebd8368c1b36e97bac1,e2959190c63f7e405ee99e28c372a9b1,delivered,2018/1/30 15:35,2018/1/31 14:09,2018/2/8 23:39,2018/2/21 0:00,4,ff8ece719f2d16180dbf891250635093,ad75519a07f039025e83795a4418470f,2018/2/5 15:35,29.65,14.22,1,credit_card,3,175.48,bebidas,53,1007,1,1867,25,31,21,goiania,GO,santa terezinha de goias,GO
dcac490b5b3b967a6ca5d810dbca27d9,41d16e709049affc655eddffac70dfc4,delivered,2018/8/4 13:44,2018/8/7 14:56,2018/8/11 18:49,2018/8/20 0:00,1,f8375e9fa93ad89af5386c8d0ff4e186,5275ca25d0358ca73864e0ae41be1320,2018/8/9 13:30,105.9,23.54,1,credit_card,2,129.44,papelaria,58,495,3,825,22,32,22,ipatinga,MG,guarulhos,SP
dbdf0c5c635838a46d0034dce3dc646e,63b6438d1c730d87d4781b28de7ac834,delivered,2017/12/16 9:57,2017/12/19 23:04,2017/12/22 15:35,2018/1/12 0:00,1,ee0c1cf2fbeae95205b4aa506f1469f0,cc419e0650a3c5ba77189a1882b7556a,2017/12/22 9:57,53.99,11.88,1,credit_card,3,65.87,perfumaria,44,334,1,200,16,16,13,marilia,SP,santo andre,SP
6b4691b98b476dcd37e1dbade28ab62c,9d5624c559f9227e5c189106774bb567,delivered,2018/5/2 11:35,2018/5/4 11:25,2018/5/7 21:04,2018/5/17 0:00,2,3cc4b421c1f28dd22e86fc4aaafb600e,da8622b14eb17ae2831f4ac5b9dab84a,2018/5/8 11:35,99.9,10.21,2,voucher,1,16.81,cama_mesa_banho,57,188,1,1100,44,2,35,sao paulo,SP,piracicaba,SP
98a2a4cca9f2d2ff187a6b456abb7c74,9ceae1d64cf028a9a55f4c0bc3971d24,delivered,2018/3/18 0:11,2018/3/21 22:41,2018/3/26 19:12,2018/4/5 0:00,1,7b85e3deef35afd6ebed5461ee8f0641,ede0c03645598cdfc63ca8237acbe73d,2018/3/22 0:11,39.9,12.79,1,credit_card,1,52.69,informatica_acessorios,56,617,1,1583,18,15,12,sao paulo,SP,ribeirao preto,SP
8ef25ada03b56cd00e4021ea5b98f58e,c1eed0065b42f01e99ef89311a727aa2,delivered,2017/10/20 17:49,2017/10/23 18:41,2017/10/30 19:05,2017/11/14 0:00,1,037c68f178aefdd7a880a951dedc04d1,f00e21b1e91a79653163b7fd8f293ff1,2017/10/31 17:49,72.9,47.37,1,credit_card,2,120.27,brinquedos,36,113,1,9567,41,51,47,sao vicente,SP,andradas,SP
6ef662a8188539a6881080ef916fddf0,0f377e7c0d721d5644a35bb1665e6499,delivered,2018/5/16 16:39,2018/5/17 15:28,2018/6/4 12:51,2018/5/30 0:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018/5/18 16:39,79.99,10.94,1,credit_card,8,90.93,beleza_saude,59,492,3,250,22,10,18,colatina,ES,santo andre,SP
c819d9ce6576bb453e886c2e95aa5697,3af6cebe5d3701bd4f3b5fc04e34acc0,delivered,2017/8/17 18:05,2017/9/15 13:19,2017/9/25 20:57,2017/10/2 0:00,1,5183344b5357029cfd88c7f511ed876d,7178f9f4dd81dcef02f62acdf8151e01,2017/8/28 18:05,1999,66.35,1,credit_card,10,2065.35,instrumentos_musicais,57,1837,6,4125,33,13,16,jaboatao dos guararapes,PE,videira,SC
61ed1876bd482d2c77e3b085ce949c69,a7de58749b09c1b70e10847d7f8a3986,delivered,2017/2/19 12:31,2017/2/22 14:36,2017/3/16 8:50,2017/4/5 0:00,1,6cdd53843498f92890544667809f1595,ccc4bbb5f32a6ab2b7066a4130f114e3,2017/2/25 11:23,349.9,28.71,1,credit_card,3,189.3,beleza_saude,51,625,1,900,25,12,38,campina grande,PB,curitiba,PR
ac6a5b80624dd534ee1e0ff1e7f1486f,ca75dc982df3e41a0677dfd6d040ab35,delivered,2018/4/29 17:50,2018/4/30 14:40,2018/5/7 17:53,2018/5/17 0:00,1,c475e0af586d200a52fcfa1dee11d1b2,080102cd0a76b09e0dcf55fcacc60e05,2018/5/4 17:50,54.85,13.5,1,credit_card,1,68.35,informatica_acessorios,58,223,1,100,40,2,24,governador valadares,MG,belo horizonte,MG
f67a6c7e93104eaaf03516fbccffc711,1e668e04c39d29cce6958efd37f2d56f,delivered,2017/5/23 18:43,2017/5/25 9:06,2017/5/30 10:47,2017/6/5 0:00,1,c6bf8cc852eee5c4ab264e792a9c23a1,5dceca129747e92ff8ef7a997dc4f8ca,2017/5/29 18:43,14,8.72,1,credit_card,1,22.72,casa_conforto,37,95,1,2150,52,12,42,campinas,SP,santa barbara d¿—oeste,SP
b22aa0e891fc84287cb67d41744f0600,c94b403e969aa3b0b9d09982a91d1b78,delivered,2018/6/18 10:20,2018/6/19 11:35,2018/6/28 14:37,2018/7/20 0:00,1,6e415cdc78febbdbe465df65d52dbc19,a420f60ff1aa9acc80d0e42959f2b313,2018/6/20 10:20,67,19.67,2,voucher,1,61.86,bebes,60,1110,3,450,25,16,29,coqueiro baixo,RS,sao paulo,SP
63089c5f142cc1148a1d7799a8359e8a,68d91c479bafcd184deee1cce5582243,delivered,2018/6/13 19:40,2018/6/25 13:22,2018/6/29 21:03,2018/7/19 0:00,1,43d6624c213f21168ead351def0ad36a,40db9e9aa57f7bb151bcda6b0f9bdbb7,2018/6/19 19:32,2090,61.29,1,credit_card,10,2151.29,automotivo,58,2075,1,3000,42,19,25,nova friburgo,RJ,recife,PE
